"","college","income","overage","leftover","house","handset_price","over_15mins_calls_per_month","average_call_duration","reported_satisfaction","reported_usage_level","considering_change_of_plan","leave"
"17564","one",47900,213,0,933614,205,19,13,"very_unsat","little","actively_looking_into_it","STAY"
"17573","one",130594,0,70,648209,561,1,4,"very_sat","very_high","considering","STAY"
"17577","zero",111208,47,18,179702,624,5,6,"very_unsat","very_high","considering","STAY"
"17585","one",117670,0,72,527355,790,1,1,"unsat","little","perhaps","LEAVE"
"17586","one",30735,0,5,852551,613,1,5,"very_unsat","high","considering","STAY"
"17595","zero",20157,54,0,191173,195,3,13,"very_sat","very_little","no","LEAVE"
"17606","zero",60773,191,11,950961,362,29,4,"very_unsat","little","no","STAY"
"17613","one",87400,80,28,292975,305,4,6,"unsat","very_little","no","LEAVE"
"17616","zero",146279,209,87,182895,874,11,2,"very_sat","avg","no","LEAVE"
"17622","zero",68747,0,0,264230,380,1,12,"very_unsat","little","considering","STAY"
"17624","zero",110636,193,19,269118,765,14,6,"very_unsat","very_high","no","STAY"
"17632","zero",63639,181,0,434003,368,1,10,"very_unsat","little","considering","STAY"
"17633","one",125475,47,0,203123,416,5,8,"very_sat","little","no","LEAVE"
"17636","one",73456,0,54,644579,386,1,2,"very_unsat","very_high","considering","STAY"
"17641","one",124034,87,10,919197,723,18,6,"very_sat","very_high","no","STAY"
"17642","zero",68321,0,0,218571,256,0,8,"very_unsat","avg","never_thought","STAY"
"17648","one",101572,206,47,739198,614,10,1,"very_sat","very_high","considering","LEAVE"
"17649","zero",49455,0,0,867801,190,0,11,"very_unsat","very_high","considering","STAY"
"17651","one",131042,57,8,636251,597,3,6,"sat","very_high","considering","STAY"
"17660","one",37109,180,0,390432,228,14,13,"very_unsat","little","never_thought","LEAVE"
"17662","zero",85513,72,0,516077,176,4,10,"very_sat","very_high","actively_looking_into_it","STAY"
"17667","zero",23443,189,0,983604,245,29,1,"unsat","little","actively_looking_into_it","STAY"
"17669","zero",27471,142,45,244090,216,13,1,"unsat","very_high","considering","STAY"
"17671","zero",122461,65,69,804611,424,5,1,"very_unsat","little","considering","STAY"
"17675","zero",55850,218,0,181980,395,20,10,"very_sat","very_high","actively_looking_into_it","LEAVE"
"17677","zero",121422,247,23,699442,646,18,4,"very_unsat","high","actively_looking_into_it","LEAVE"
"17685","one",93752,42,47,532875,260,4,2,"very_unsat","very_little","no","LEAVE"
"17704","one",64826,41,0,438096,329,5,10,"very_unsat","high","no","STAY"
"17705","zero",149448,209,10,221877,472,14,5,"very_unsat","little","actively_looking_into_it","LEAVE"
"17706","zero",133465,0,7,891267,754,0,4,"very_unsat","very_little","never_thought","STAY"
"17721","one",37910,0,0,410690,178,1,9,"very_unsat","very_little","considering","LEAVE"
"17731","one",64490,0,0,559601,371,1,13,"very_unsat","very_high","never_thought","STAY"
"17732","one",124692,0,5,404959,402,0,5,"very_unsat","very_high","actively_looking_into_it","STAY"
"17737","zero",136992,0,0,873832,478,1,15,"avg","high","never_thought","STAY"
"17741","zero",67847,197,10,248858,340,17,5,"very_unsat","little","considering","LEAVE"
"17742","one",31199,0,8,162840,198,1,5,"unsat","little","no","STAY"
"17749","zero",24267,59,28,219090,202,5,2,"unsat","high","considering","LEAVE"
"17756","zero",57276,209,73,935059,351,1,2,"very_unsat","little","no","LEAVE"
"17764","one",100644,239,0,601168,732,24,12,"very_sat","very_high","no","STAY"
"17767","one",107674,159,11,892155,746,28,5,"avg","little","actively_looking_into_it","LEAVE"
"17770","zero",68038,139,0,959112,292,3,8,"unsat","very_high","actively_looking_into_it","STAY"
"17775","one",93137,41,11,266170,327,4,4,"very_unsat","little","actively_looking_into_it","STAY"
"17776","one",47594,234,22,611637,143,12,5,"very_unsat","very_high","never_thought","LEAVE"
"17780","one",66654,0,7,254309,376,0,5,"sat","very_high","no","STAY"
"17790","zero",119700,217,11,890703,817,26,6,"very_sat","very_little","considering","LEAVE"
"17794","one",118563,0,48,971164,739,1,2,"very_sat","little","considering","STAY"
"17795","one",144487,42,20,889332,515,4,4,"very_unsat","very_high","considering","LEAVE"
"17802","one",108022,195,82,796614,744,21,1,"very_sat","very_little","actively_looking_into_it","LEAVE"
"17805","one",35327,39,0,678806,148,3,12,"very_sat","very_little","no","LEAVE"
"17807","zero",57709,0,0,344547,290,1,8,"very_unsat","avg","considering","LEAVE"
"17814","one",132990,62,32,376081,718,3,2,"very_unsat","very_little","considering","STAY"
"17828","zero",33984,67,0,170544,687,3,14,"very_sat","very_high","considering","LEAVE"
"17829","one",26669,0,84,723189,314,1,1,"very_unsat","little","considering","STAY"
"17831","one",33029,0,20,971545,141,5,1,"very_unsat","very_high","never_thought","STAY"
"17836","zero",68841,0,17,778522,381,16,1,"very_unsat","very_high","perhaps","STAY"
"17837","one",72584,0,14,371954,375,1,11,"very_unsat","little","perhaps","STAY"
"17838","one",107114,213,0,448543,268,22,8,"very_unsat","very_high","no","LEAVE"
"17839","one",81161,66,68,289439,266,5,1,"very_sat","little","actively_looking_into_it","LEAVE"
"17841","zero",61819,59,41,433919,339,23,1,"very_unsat","very_high","considering","LEAVE"
"17855","zero",49850,237,36,473556,173,12,2,"unsat","little","actively_looking_into_it","STAY"
"17857","one",42066,0,28,725171,224,1,2,"very_unsat","very_high","no","STAY"
"17861","zero",42596,59,86,619934,302,3,2,"very_unsat","little","considering","LEAVE"
"17865","one",134192,0,28,246824,860,0,2,"very_unsat","little","actively_looking_into_it","LEAVE"
"17870","one",142969,83,18,169245,878,5,1,"very_sat","little","considering","STAY"
"17876","one",93208,0,15,408956,346,0,4,"very_unsat","very_high","no","STAY"
"17881","zero",77318,75,40,219220,253,4,15,"very_unsat","very_little","actively_looking_into_it","LEAVE"
"17884","zero",70126,0,19,293988,280,0,4,"very_sat","high","no","STAY"
"17895","zero",28357,168,67,180058,185,17,2,"very_unsat","very_little","considering","LEAVE"
"17899","one",97571,0,20,698122,365,1,6,"very_unsat","very_little","considering","STAY"
"17900","zero",24008,211,30,819002,236,13,1,"very_unsat","very_little","no","STAY"
"17908","zero",68345,61,88,969542,271,3,6,"unsat","very_high","considering","STAY"
"17911","zero",63730,0,19,787663,278,1,4,"unsat","high","actively_looking_into_it","STAY"
"17912","zero",28010,220,18,208776,262,21,4,"sat","avg","actively_looking_into_it","STAY"
"17913","one",151677,195,79,559810,545,25,2,"very_unsat","very_high","actively_looking_into_it","STAY"
"17924","zero",107536,65,85,199479,714,10,2,"very_unsat","avg","considering","LEAVE"
"17927","zero",114426,67,48,269755,879,3,1,"sat","high","considering","STAY"
"17929","one",104014,282,0,345963,855,10,15,"very_unsat","very_high","no","LEAVE"
"17935","one",30750,53,0,627092,153,3,15,"sat","very_high","considering","STAY"
"17937","zero",99554,48,0,676806,328,5,9,"very_unsat","little","considering","LEAVE"
"17942","one",26629,0,74,318189,424,3,2,"very_unsat","very_high","considering","LEAVE"
"17957","zero",41653,207,0,637061,196,26,14,"avg","little","no","LEAVE"
"17958","one",23111,55,0,507120,132,3,14,"very_unsat","very_little","considering","LEAVE"
"17961","zero",95981,200,57,590860,337,1,1,"very_unsat","very_little","considering","STAY"
"17974","zero",44611,230,11,866774,237,27,4,"very_sat","very_high","considering","STAY"
"17977","zero",138626,51,36,677160,315,5,2,"very_unsat","little","considering","STAY"
"17979","one",104664,179,24,595246,854,25,5,"very_sat","very_little","perhaps","STAY"
"17988","one",116175,181,0,504093,473,5,15,"very_unsat","very_little","no","STAY"
"17990","zero",72152,0,0,327659,273,0,15,"very_unsat","little","no","LEAVE"
"17997","zero",26075,0,32,939297,243,0,2,"very_unsat","little","considering","STAY"
"18000","zero",71381,65,73,453696,265,3,2,"very_unsat","little","considering","STAY"
"18003","zero",51919,191,61,986348,355,21,1,"avg","very_little","no","STAY"
"18012","zero",141255,0,62,376486,887,0,1,"very_unsat","very_high","perhaps","STAY"
"18018","one",146380,39,33,390577,459,5,2,"very_unsat","avg","considering","LEAVE"
"18020","zero",149464,57,68,166190,150,4,1,"very_sat","little","actively_looking_into_it","STAY"
"18026","zero",129906,62,14,183540,442,5,6,"very_sat","very_little","considering","LEAVE"
"18042","one",33389,52,76,548585,180,4,1,"unsat","very_high","perhaps","LEAVE"
"18044","one",76868,0,18,219169,350,0,5,"very_unsat","very_high","considering","STAY"
"18052","zero",25614,221,0,494394,241,10,5,"very_unsat","very_high","considering","LEAVE"
"18056","one",53523,204,75,349788,330,27,2,"very_sat","little","no","LEAVE"
"18059","zero",105332,59,15,977187,519,5,6,"sat","little","no","LEAVE"
"18060","zero",71433,48,57,353284,343,5,1,"unsat","very_little","perhaps","LEAVE"
"18070","zero",110639,92,7,318146,492,5,6,"unsat","high","actively_looking_into_it","LEAVE"
"18071","zero",47979,215,22,676907,196,4,6,"very_sat","little","considering","STAY"
"18074","zero",76597,143,5,785672,362,26,5,"very_unsat","very_little","considering","STAY"
"18079","one",43894,0,21,407332,141,0,5,"very_sat","little","no","LEAVE"
"18085","zero",36645,0,9,526662,182,1,4,"very_sat","little","no","STAY"
"18087","zero",157222,64,78,226844,607,4,2,"very_sat","very_little","never_thought","LEAVE"
"18093","one",87293,85,12,521506,368,3,6,"very_sat","very_high","no","LEAVE"
"18103","one",99293,76,0,211934,329,4,11,"unsat","avg","no","STAY"
"18109","zero",66046,243,20,473633,283,28,5,"very_sat","very_little","perhaps","LEAVE"
"18110","zero",150496,173,71,609010,485,20,1,"very_unsat","avg","no","LEAVE"
"18117","one",132530,0,10,196535,559,0,6,"very_unsat","avg","perhaps","STAY"
"18119","zero",139496,176,78,181139,882,10,1,"very_unsat","very_little","never_thought","LEAVE"
"18121","one",90197,72,17,745948,387,3,2,"very_sat","little","considering","STAY"
"18122","one",32730,185,14,460438,142,28,5,"avg","very_high","no","LEAVE"
"18151","zero",151891,0,14,829930,508,0,5,"very_unsat","very_little","considering","STAY"
"18154","one",96718,46,21,941671,349,5,4,"very_sat","very_high","perhaps","LEAVE"
"18160","one",131181,195,0,798676,714,15,6,"very_unsat","little","considering","LEAVE"
"18182","zero",44010,154,7,290854,721,14,5,"very_sat","very_little","considering","STAY"
"18183","zero",27488,31,0,931396,209,5,15,"very_unsat","very_high","considering","STAY"
"18186","zero",59539,239,19,234944,293,19,6,"unsat","little","actively_looking_into_it","LEAVE"
"18188","one",95615,187,78,762453,134,19,1,"unsat","very_high","actively_looking_into_it","STAY"
"18189","zero",46264,232,0,217812,246,10,1,"very_unsat","little","considering","LEAVE"
"18193","zero",35323,170,40,477121,193,25,1,"very_unsat","very_little","considering","LEAVE"
"18195","zero",64229,170,0,207112,162,29,12,"unsat","little","no","LEAVE"
"18206","zero",20363,60,0,301830,148,4,11,"avg","very_little","actively_looking_into_it","STAY"
"18207","zero",64411,0,35,193719,269,0,1,"unsat","very_high","actively_looking_into_it","LEAVE"
"18221","zero",88265,69,80,340556,252,3,1,"very_sat","very_high","no","LEAVE"
"18236","zero",21566,61,62,469916,166,3,2,"unsat","little","considering","LEAVE"
"18241","zero",83663,55,40,426618,339,5,9,"very_sat","very_little","actively_looking_into_it","STAY"
"18243","zero",53380,0,71,248331,255,1,1,"very_unsat","little","considering","STAY"
"18248","zero",129234,0,23,164749,510,1,5,"sat","little","never_thought","STAY"
"18256","zero",21882,0,55,928475,201,5,2,"very_unsat","little","considering","LEAVE"
"18270","one",38502,182,59,489260,198,19,1,"very_unsat","very_little","no","LEAVE"
"18273","one",28969,167,8,411618,216,14,5,"very_unsat","high","considering","LEAVE"
"18276","one",43433,207,0,615475,170,22,10,"very_unsat","very_little","considering","LEAVE"
"18280","zero",83252,0,0,765822,315,0,15,"very_sat","very_high","never_thought","STAY"
"18294","zero",150278,0,52,276132,897,0,1,"very_unsat","avg","actively_looking_into_it","LEAVE"
"18298","one",130667,60,70,416940,735,3,1,"very_unsat","little","never_thought","STAY"
"18300","zero",72833,34,6,684888,339,3,6,"avg","very_high","considering","STAY"
"18311","zero",119156,55,0,706023,706,4,10,"very_sat","little","considering","LEAVE"
"18318","zero",39453,78,14,169357,148,5,6,"unsat","little","no","LEAVE"
"18331","zero",113179,0,14,827779,488,0,6,"avg","very_little","considering","STAY"
"18344","zero",48457,0,11,272376,218,1,6,"very_sat","very_high","actively_looking_into_it","STAY"
"18364","one",97561,62,63,220015,252,0,1,"very_unsat","very_high","considering","STAY"
"18367","zero",86590,212,17,240192,144,10,5,"very_sat","very_little","actively_looking_into_it","LEAVE"
"18368","zero",157186,0,0,352974,794,1,10,"very_sat","little","no","LEAVE"
"18371","one",131320,207,0,966772,410,26,8,"very_unsat","avg","considering","LEAVE"
"18380","zero",144179,0,0,500579,869,1,13,"sat","high","no","STAY"
"18382","one",79089,62,55,878738,334,4,2,"very_sat","very_high","considering","STAY"
"18385","zero",123857,48,22,660552,854,5,14,"very_unsat","very_high","considering","LEAVE"
"18386","one",48703,127,25,176335,173,18,8,"very_unsat","little","actively_looking_into_it","LEAVE"
"18390","one",76272,0,0,183909,323,1,15,"unsat","little","considering","LEAVE"
"18391","zero",37300,44,0,498156,202,5,9,"very_sat","little","perhaps","LEAVE"
"18392","one",43298,219,11,647258,229,13,5,"very_unsat","very_little","no","STAY"
"18397","one",49366,153,6,169422,236,13,4,"unsat","very_little","no","LEAVE"
"18414","zero",53732,238,43,208341,384,24,1,"very_unsat","high","actively_looking_into_it","LEAVE"
"18427","one",137882,88,8,419675,689,3,5,"unsat","little","no","STAY"
"18428","zero",57851,167,18,265498,313,0,4,"very_unsat","very_high","no","LEAVE"
"18434","one",127429,54,20,579594,416,4,6,"very_unsat","very_high","actively_looking_into_it","LEAVE"
"18439","one",84650,181,0,178288,345,26,13,"unsat","little","considering","LEAVE"
"18440","one",147667,0,47,936001,420,1,1,"very_unsat","little","considering","LEAVE"
"18464","one",60832,168,0,690615,264,27,11,"very_unsat","very_little","actively_looking_into_it","STAY"
"18474","one",41294,0,61,248480,138,1,2,"sat","very_little","considering","LEAVE"
"18478","one",43070,0,50,803208,152,0,1,"very_unsat","very_high","considering","STAY"
"18480","zero",20968,156,69,541385,214,18,1,"very_unsat","very_little","actively_looking_into_it","LEAVE"
"18482","one",26292,227,0,286579,157,10,13,"very_unsat","very_little","perhaps","LEAVE"
"18485","zero",99684,0,80,159050,725,0,2,"sat","very_high","considering","STAY"
"18487","zero",25744,164,46,839238,247,18,2,"very_sat","very_high","no","STAY"
"18493","one",70739,195,9,196499,374,13,2,"very_unsat","very_high","considering","LEAVE"
"18494","one",65994,70,23,298452,334,5,6,"sat","little","considering","LEAVE"
"18502","one",94163,0,57,413188,273,1,1,"very_sat","very_little","considering","LEAVE"
"18505","zero",75712,36,32,876562,265,3,1,"avg","very_little","no","STAY"
"18517","one",156994,0,0,250204,568,0,11,"very_unsat","high","considering","STAY"
"18521","one",25627,0,0,367237,163,0,11,"avg","avg","no","LEAVE"
"18527","zero",90368,56,54,213458,302,4,1,"unsat","little","considering","LEAVE"
"18536","one",46140,148,20,811294,135,26,4,"unsat","little","no","STAY"
"18542","zero",116484,86,41,765573,279,4,2,"very_unsat","high","considering","LEAVE"
"18545","one",134857,0,42,984253,621,0,1,"very_unsat","little","actively_looking_into_it","LEAVE"
"18547","one",81977,199,18,913538,296,12,6,"very_unsat","very_little","never_thought","STAY"
"18548","zero",144771,181,55,364778,645,16,5,"very_unsat","little","considering","LEAVE"
"18564","one",105453,223,0,319036,673,17,15,"avg","little","considering","LEAVE"
"18568","zero",153741,218,20,534373,168,10,4,"unsat","very_little","actively_looking_into_it","LEAVE"
"18571","zero",87211,81,15,265016,346,3,5,"very_unsat","little","considering","LEAVE"
"18573","zero",151401,84,0,392881,875,4,13,"very_unsat","little","actively_looking_into_it","STAY"
"18576","zero",50397,75,0,221629,390,4,15,"very_unsat","little","no","STAY"
"18594","one",64077,193,80,205509,130,26,2,"sat","very_high","no","LEAVE"
"18595","one",133356,129,23,764249,151,18,4,"very_unsat","little","no","LEAVE"
"18606","zero",131969,0,0,257365,537,1,10,"avg","little","considering","STAY"
"18607","one",26533,41,7,621085,231,19,4,"unsat","very_little","considering","STAY"
"18609","one",50706,55,11,211374,363,4,5,"unsat","very_little","considering","LEAVE"
"18615","zero",142650,220,0,171533,443,22,13,"very_unsat","very_high","never_thought","LEAVE"
